model_name,run_id,data_name,task_name,metric_name,function_name,result_value,result_cr,result_type
gemma-2-9b-it,8,csv_excel_1,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,3,csv_excel_1,Data cleaning and preprocessing,Filter Efficiency,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,3,csv_excel_1,Data exploration and statistics understand,Descriptive Statistics Verification,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,3,csv_excel_1,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,1,csv_excel_1,Data cleaning and preprocessing,Filter Efficiency,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,1,csv_excel_1,Data exploration and statistics understand,Descriptive Statistics Verification,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,1,csv_excel_1,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,7,csv_excel_1,Data cleaning and preprocessing,Filter Efficiency,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,7,csv_excel_1,Data exploration and statistics understand,Descriptive Statistics Verification,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,7,csv_excel_1,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,6,csv_excel_1,Data cleaning and preprocessing,Filter Efficiency,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,6,csv_excel_1,Data exploration and statistics understand,Descriptive Statistics Verification,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,6,csv_excel_1,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,5,csv_excel_1,Data cleaning and preprocessing,Filter Efficiency,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,5,csv_excel_1,Data exploration and statistics understand,Descriptive Statistics Verification,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,5,csv_excel_1,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,9,csv_excel_1,Data cleaning and preprocessing,Filter Efficiency,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,9,csv_excel_1,Data exploration and statistics understand,Descriptive Statistics Verification,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,9,csv_excel_1,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,3,human_1,Predictive modeling,Model Accuracy,Model Accuracy,True,2,single task (bool)
gemma-2-9b-it,3,human_1,Completion Rate,CR,CR,1.0,1.0,Completion Rate
gemma-2-9b-it,2,human_1,Predictive modeling,Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,2,human_1,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,2,dl_10,Data exploration and statistics understand,EDA Completion Rate,Data Validity,False,1,single task (bool)
gemma-2-9b-it,2,dl_10,Interpretability and report generation,Evaluation Metrics Report,Result Completeness,Error,0,single task
gemma-2-9b-it,2,dl_10,Completion Rate,CR,CR,0.25,0.25,Completion Rate
gemma-2-9b-it,0,csv_excel_46,Predictive modeling,Gaussian Naive Bayes Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,0,csv_excel_46,Predictive modeling,Multinomial Naive Bayes Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,0,csv_excel_46,Data visualization,Comparison of Model Accuracy Visualization,Visualization Quality,Error,0,single task
gemma-2-9b-it,0,csv_excel_46,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,4,csv_excel_46,Predictive modeling,Gaussian Naive Bayes Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,4,csv_excel_46,Predictive modeling,Multinomial Naive Bayes Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,4,csv_excel_46,Data visualization,Comparison of Model Accuracy Visualization,Visualization Quality,Error,0,single task
gemma-2-9b-it,4,csv_excel_46,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,0,human_17,Data cleaning and preprocessing,Dataset Completeness,Data Completeness,False,1,single task (bool)
gemma-2-9b-it,0,human_17,Data mining,Association Rule Count,Association Rule Count,True,2,single task (bool)
gemma-2-9b-it,0,human_17,Pattern recognition,Rule Analysis Completeness,Completeness,Error,0,single task
gemma-2-9b-it,0,human_17,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,7,human_17,Data cleaning and preprocessing,Dataset Completeness,Data Completeness,False,1,single task (bool)
gemma-2-9b-it,7,human_17,Data mining,Association Rule Count,Association Rule Count,Error,0,single task
gemma-2-9b-it,7,human_17,Pattern recognition,Rule Analysis Completeness,Completeness,Error,0,single task
gemma-2-9b-it,7,human_17,Completion Rate,CR,CR,0.16666666666666666,0.16666666666666666,Completion Rate
gemma-2-9b-it,4,human_17,Data cleaning and preprocessing,Dataset Completeness,Data Completeness,False,1,single task (bool)
gemma-2-9b-it,4,human_17,Data mining,Association Rule Count,Association Rule Count,Error,0,single task
gemma-2-9b-it,4,human_17,Pattern recognition,Rule Analysis Completeness,Completeness,Error,0,single task
gemma-2-9b-it,4,human_17,Completion Rate,CR,CR,0.16666666666666666,0.16666666666666666,Completion Rate
gemma-2-9b-it,6,human_17,Data cleaning and preprocessing,Dataset Completeness,Data Completeness,False,1,single task (bool)
gemma-2-9b-it,6,human_17,Data mining,Association Rule Count,Association Rule Count,True,2,single task (bool)
gemma-2-9b-it,6,human_17,Pattern recognition,Rule Analysis Completeness,Completeness,Error,0,single task
gemma-2-9b-it,6,human_17,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,7,human_20,Data cleaning and preprocessing,Completeness of CustomerID Filling,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,7,human_20,Data cleaning and preprocessing,Percentage of Outlier Removal,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,7,human_20,Data cleaning and preprocessing,Min-Max Normalization Check,Normalization Range Check,True,2,single task (bool)
gemma-2-9b-it,7,human_20,Data cleaning and preprocessing,TransactionDate Format Verification,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,7,human_20,Data cleaning and preprocessing,One-hot Encoding Completeness,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,7,human_20,Completion Rate,CR,CR,1.0,1.0,Completion Rate
gemma-2-9b-it,2,human_20,Data cleaning and preprocessing,Completeness of CustomerID Filling,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,2,human_20,Data cleaning and preprocessing,Percentage of Outlier Removal,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,2,human_20,Data cleaning and preprocessing,Min-Max Normalization Check,Normalization Range Check,True,2,single task (bool)
gemma-2-9b-it,2,human_20,Data cleaning and preprocessing,TransactionDate Format Verification,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,2,human_20,Data cleaning and preprocessing,One-hot Encoding Completeness,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,2,human_20,Completion Rate,CR,CR,1.0,1.0,Completion Rate
gemma-2-9b-it,6,human_20,Data cleaning and preprocessing,Completeness of CustomerID Filling,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,6,human_20,Data cleaning and preprocessing,Percentage of Outlier Removal,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,6,human_20,Data cleaning and preprocessing,Min-Max Normalization Check,Normalization Range Check,True,2,single task (bool)
gemma-2-9b-it,6,human_20,Data cleaning and preprocessing,TransactionDate Format Verification,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,6,human_20,Data cleaning and preprocessing,One-hot Encoding Completeness,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,6,human_20,Completion Rate,CR,CR,1.0,1.0,Completion Rate
gemma-2-9b-it,5,human_20,Data cleaning and preprocessing,Completeness of CustomerID Filling,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,5,human_20,Data cleaning and preprocessing,Percentage of Outlier Removal,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,5,human_20,Data cleaning and preprocessing,Min-Max Normalization Check,Normalization Range Check,True,2,single task (bool)
gemma-2-9b-it,5,human_20,Data cleaning and preprocessing,TransactionDate Format Verification,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,5,human_20,Data cleaning and preprocessing,One-hot Encoding Completeness,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,5,human_20,Completion Rate,CR,CR,1.0,1.0,Completion Rate
gemma-2-9b-it,9,human_20,Data cleaning and preprocessing,Completeness of CustomerID Filling,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,9,human_20,Data cleaning and preprocessing,Percentage of Outlier Removal,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,9,human_20,Data cleaning and preprocessing,Min-Max Normalization Check,Normalization Range Check,True,2,single task (bool)
gemma-2-9b-it,9,human_20,Data cleaning and preprocessing,TransactionDate Format Verification,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,9,human_20,Data cleaning and preprocessing,One-hot Encoding Completeness,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,9,human_20,Completion Rate,CR,CR,1.0,1.0,Completion Rate
gemma-2-9b-it,0,csv_excel_48,Data cleaning and preprocessing,Data Quality Score,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,0,csv_excel_48,Predictive modeling,Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,0,csv_excel_48,Data exploration and statistics understand,Cross-Validation F1 Score,Data Accuracy,Error,0,single task
gemma-2-9b-it,0,csv_excel_48,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,8,csv_excel_48,Data cleaning and preprocessing,Data Quality Score,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,8,csv_excel_48,Predictive modeling,Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,8,csv_excel_48,Data exploration and statistics understand,Cross-Validation F1 Score,Data Accuracy,Error,0,single task
gemma-2-9b-it,8,csv_excel_48,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,5,csv_excel_48,Data cleaning and preprocessing,Data Quality Score,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,5,csv_excel_48,Predictive modeling,Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,5,csv_excel_48,Data exploration and statistics understand,Cross-Validation F1 Score,Data Accuracy,Error,0,single task
gemma-2-9b-it,5,csv_excel_48,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,3,human_23,Data cleaning and preprocessing,Mean Absolute Error for Missing Values Handling,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,3,human_23,Data cleaning and preprocessing,Percentage of Data Within Bounds for Outliers Handling,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,3,human_23,Data cleaning and preprocessing,Minimum and Maximum Feature Values Normalization,Normalization Range Check,True,2,single task (bool)
gemma-2-9b-it,3,human_23,Data cleaning and preprocessing,Date Column Format Verification,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,3,human_23,Data cleaning and preprocessing,One-Hot Encoding Consistency Check,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,3,human_23,Completion Rate,CR,CR,0.8,0.8,Completion Rate
gemma-2-9b-it,4,human_23,Data cleaning and preprocessing,Mean Absolute Error for Missing Values Handling,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,4,human_23,Data cleaning and preprocessing,Percentage of Data Within Bounds for Outliers Handling,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,4,human_23,Data cleaning and preprocessing,Minimum and Maximum Feature Values Normalization,Normalization Range Check,True,2,single task (bool)
gemma-2-9b-it,4,human_23,Data cleaning and preprocessing,Date Column Format Verification,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,4,human_23,Data cleaning and preprocessing,One-Hot Encoding Consistency Check,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,4,human_23,Completion Rate,CR,CR,0.8,0.8,Completion Rate
gemma-2-9b-it,2,human_23,Data cleaning and preprocessing,Mean Absolute Error for Missing Values Handling,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,2,human_23,Data cleaning and preprocessing,Percentage of Data Within Bounds for Outliers Handling,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,2,human_23,Data cleaning and preprocessing,Minimum and Maximum Feature Values Normalization,Normalization Range Check,True,2,single task (bool)
gemma-2-9b-it,2,human_23,Data cleaning and preprocessing,Date Column Format Verification,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,2,human_23,Data cleaning and preprocessing,One-Hot Encoding Consistency Check,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,2,human_23,Completion Rate,CR,CR,0.8,0.8,Completion Rate
gemma-2-9b-it,5,human_23,Data cleaning and preprocessing,Mean Absolute Error for Missing Values Handling,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,5,human_23,Data cleaning and preprocessing,Percentage of Data Within Bounds for Outliers Handling,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,5,human_23,Data cleaning and preprocessing,Minimum and Maximum Feature Values Normalization,Normalization Range Check,True,2,single task (bool)
gemma-2-9b-it,5,human_23,Data cleaning and preprocessing,Date Column Format Verification,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,5,human_23,Data cleaning and preprocessing,One-Hot Encoding Consistency Check,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,5,human_23,Completion Rate,CR,CR,1.0,1.0,Completion Rate
gemma-2-9b-it,3,csv_excel_8,Data visualization,AUC-ROC Score,Visualization Quality,Error,0,single task
gemma-2-9b-it,3,csv_excel_8,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,4,csv_excel_8,Data visualization,AUC-ROC Score,Visualization Quality,Error,0,single task
gemma-2-9b-it,4,csv_excel_8,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,5,csv_excel_8,Data visualization,AUC-ROC Score,Visualization Quality,Error,0,single task
gemma-2-9b-it,5,csv_excel_8,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,3,csv_excel_39,Data cleaning and preprocessing,Indexed Data Validation,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,3,csv_excel_39,Data exploration and statistics understand,Weather Lookup Validation,Data Accuracy,False,1,single task (bool)
gemma-2-9b-it,3,csv_excel_39,Data cleaning and preprocessing,Temperature Cleaning Validation,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,3,csv_excel_39,Data exploration and statistics understand,Temperature Range Validation,Data Accuracy,Error,0,single task
gemma-2-9b-it,3,csv_excel_39,Data exploration and statistics understand,Below Negative Temperature Check,Data Validity,Error,0,single task
gemma-2-9b-it,3,csv_excel_39,Data exploration and statistics understand,Perfect Weather Validation,Data Accuracy,Error,0,single task
gemma-2-9b-it,3,csv_excel_39,Data cleaning and preprocessing,Wencha Calculation Validation,Data Quality Score,Error,0,single task
gemma-2-9b-it,3,csv_excel_39,Data cleaning and preprocessing,WenduType Classification Validation,Data Quality Score,Error,0,single task
gemma-2-9b-it,3,csv_excel_39,Data exploration and statistics understand,Wind Direction Count Validation,Data Accuracy,Error,0,single task
gemma-2-9b-it,3,csv_excel_39,Data exploration and statistics understand,Correlation Aqi Max Temp,Data Validity,Error,0,single task
gemma-2-9b-it,3,csv_excel_39,Data exploration and statistics understand,Correlation Aqi Wencha,Data Validity,Error,0,single task
gemma-2-9b-it,3,csv_excel_39,Completion Rate,CR,CR,0.18181818181818182,0.18181818181818182,Completion Rate
gemma-2-9b-it,1,csv_excel_39,Data cleaning and preprocessing,Indexed Data Validation,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,1,csv_excel_39,Data exploration and statistics understand,Weather Lookup Validation,Data Accuracy,False,1,single task (bool)
gemma-2-9b-it,1,csv_excel_39,Data cleaning and preprocessing,Temperature Cleaning Validation,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,1,csv_excel_39,Data exploration and statistics understand,Temperature Range Validation,Data Accuracy,Error,0,single task
gemma-2-9b-it,1,csv_excel_39,Data exploration and statistics understand,Below Negative Temperature Check,Data Validity,Error,0,single task
gemma-2-9b-it,1,csv_excel_39,Data exploration and statistics understand,Perfect Weather Validation,Data Accuracy,Error,0,single task
gemma-2-9b-it,1,csv_excel_39,Data cleaning and preprocessing,Wencha Calculation Validation,Data Quality Score,Error,0,single task
gemma-2-9b-it,1,csv_excel_39,Data cleaning and preprocessing,WenduType Classification Validation,Data Quality Score,Error,0,single task
gemma-2-9b-it,1,csv_excel_39,Data exploration and statistics understand,Wind Direction Count Validation,Data Accuracy,Error,0,single task
gemma-2-9b-it,1,csv_excel_39,Data exploration and statistics understand,Correlation Aqi Max Temp,Data Validity,Error,0,single task
gemma-2-9b-it,1,csv_excel_39,Data exploration and statistics understand,Correlation Aqi Wencha,Data Validity,Error,0,single task
gemma-2-9b-it,1,csv_excel_39,Completion Rate,CR,CR,0.18181818181818182,0.18181818181818182,Completion Rate
gemma-2-9b-it,5,csv_excel_39,Data cleaning and preprocessing,Indexed Data Validation,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,5,csv_excel_39,Data exploration and statistics understand,Weather Lookup Validation,Data Accuracy,False,1,single task (bool)
gemma-2-9b-it,5,csv_excel_39,Data cleaning and preprocessing,Temperature Cleaning Validation,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,5,csv_excel_39,Data exploration and statistics understand,Temperature Range Validation,Data Accuracy,Error,0,single task
gemma-2-9b-it,5,csv_excel_39,Data exploration and statistics understand,Below Negative Temperature Check,Data Validity,Error,0,single task
gemma-2-9b-it,5,csv_excel_39,Data exploration and statistics understand,Perfect Weather Validation,Data Accuracy,Error,0,single task
gemma-2-9b-it,5,csv_excel_39,Data cleaning and preprocessing,Wencha Calculation Validation,Data Quality Score,Error,0,single task
gemma-2-9b-it,5,csv_excel_39,Data cleaning and preprocessing,WenduType Classification Validation,Data Quality Score,Error,0,single task
gemma-2-9b-it,5,csv_excel_39,Data exploration and statistics understand,Wind Direction Count Validation,Data Accuracy,Error,0,single task
gemma-2-9b-it,5,csv_excel_39,Data exploration and statistics understand,Correlation Aqi Max Temp,Data Validity,Error,0,single task
gemma-2-9b-it,5,csv_excel_39,Data exploration and statistics understand,Correlation Aqi Wencha,Data Validity,Error,0,single task
gemma-2-9b-it,5,csv_excel_39,Completion Rate,CR,CR,0.18181818181818182,0.18181818181818182,Completion Rate
gemma-2-9b-it,9,csv_excel_39,Data cleaning and preprocessing,Indexed Data Validation,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,9,csv_excel_39,Data exploration and statistics understand,Weather Lookup Validation,Data Accuracy,False,1,single task (bool)
gemma-2-9b-it,9,csv_excel_39,Data cleaning and preprocessing,Temperature Cleaning Validation,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,9,csv_excel_39,Data exploration and statistics understand,Temperature Range Validation,Data Accuracy,False,1,single task (bool)
gemma-2-9b-it,9,csv_excel_39,Data exploration and statistics understand,Below Negative Temperature Check,Data Validity,False,1,single task (bool)
gemma-2-9b-it,9,csv_excel_39,Data exploration and statistics understand,Perfect Weather Validation,Data Accuracy,False,1,single task (bool)
gemma-2-9b-it,9,csv_excel_39,Data cleaning and preprocessing,Wencha Calculation Validation,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,9,csv_excel_39,Data cleaning and preprocessing,WenduType Classification Validation,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,9,csv_excel_39,Data exploration and statistics understand,Wind Direction Count Validation,Data Accuracy,False,1,single task (bool)
gemma-2-9b-it,9,csv_excel_39,Data exploration and statistics understand,Correlation Aqi Max Temp,Data Validity,Error,0,single task
gemma-2-9b-it,9,csv_excel_39,Data exploration and statistics understand,Correlation Aqi Wencha,Data Validity,Error,0,single task
gemma-2-9b-it,9,csv_excel_39,Completion Rate,CR,CR,0.45454545454545453,0.45454545454545453,Completion Rate
gemma-2-9b-it,0,csv_excel_4,Data cleaning and preprocessing,Outlier Detection Rate,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,0,csv_excel_4,Data exploration and statistics understand,Mean Squared Error (MSE) for Outlier Replacements,Data Accuracy,Error,0,single task
gemma-2-9b-it,0,csv_excel_4,Data visualization,Plot Clarity Score (using the difference in means of original vs. smoothed),Visualization Quality,Error,0,single task
gemma-2-9b-it,0,csv_excel_4,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,3,csv_excel_4,Data cleaning and preprocessing,Outlier Detection Rate,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,3,csv_excel_4,Data exploration and statistics understand,Mean Squared Error (MSE) for Outlier Replacements,Data Accuracy,Error,0,single task
gemma-2-9b-it,3,csv_excel_4,Data visualization,Plot Clarity Score (using the difference in means of original vs. smoothed),Visualization Quality,Error,0,single task
gemma-2-9b-it,3,csv_excel_4,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,1,csv_excel_4,Data cleaning and preprocessing,Outlier Detection Rate,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,1,csv_excel_4,Data exploration and statistics understand,Mean Squared Error (MSE) for Outlier Replacements,Data Accuracy,Error,0,single task
gemma-2-9b-it,1,csv_excel_4,Data visualization,Plot Clarity Score (using the difference in means of original vs. smoothed),Visualization Quality,Error,0,single task
gemma-2-9b-it,1,csv_excel_4,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,7,csv_excel_4,Data cleaning and preprocessing,Outlier Detection Rate,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,7,csv_excel_4,Data exploration and statistics understand,Mean Squared Error (MSE) for Outlier Replacements,Data Accuracy,Error,0,single task
gemma-2-9b-it,7,csv_excel_4,Data visualization,Plot Clarity Score (using the difference in means of original vs. smoothed),Visualization Quality,Error,0,single task
gemma-2-9b-it,7,csv_excel_4,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,2,csv_excel_4,Data cleaning and preprocessing,Outlier Detection Rate,Data Quality Score,Error,0,single task
gemma-2-9b-it,2,csv_excel_4,Data exploration and statistics understand,Mean Squared Error (MSE) for Outlier Replacements,Data Accuracy,Error,0,single task
gemma-2-9b-it,2,csv_excel_4,Data visualization,Plot Clarity Score (using the difference in means of original vs. smoothed),Visualization Quality,Error,0,single task
gemma-2-9b-it,2,csv_excel_4,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,6,csv_excel_4,Data cleaning and preprocessing,Outlier Detection Rate,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,6,csv_excel_4,Data exploration and statistics understand,Mean Squared Error (MSE) for Outlier Replacements,Data Accuracy,Error,0,single task
gemma-2-9b-it,6,csv_excel_4,Data visualization,Plot Clarity Score (using the difference in means of original vs. smoothed),Visualization Quality,Error,0,single task
gemma-2-9b-it,6,csv_excel_4,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,5,csv_excel_4,Data cleaning and preprocessing,Outlier Detection Rate,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,5,csv_excel_4,Data exploration and statistics understand,Mean Squared Error (MSE) for Outlier Replacements,Data Accuracy,Error,0,single task
gemma-2-9b-it,5,csv_excel_4,Data visualization,Plot Clarity Score (using the difference in means of original vs. smoothed),Visualization Quality,Error,0,single task
gemma-2-9b-it,5,csv_excel_4,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,8,human_18,Predictive modeling,PCA Explained Variance Ratio,Explained Variance Ratio,Error,0,single task
gemma-2-9b-it,8,human_18,Data visualization,Visualization Completeness (number of PCA points displayed),Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,8,human_18,Predictive modeling,Classifier Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,8,human_18,Completion Rate,CR,CR,0.16666666666666666,0.16666666666666666,Completion Rate
gemma-2-9b-it,4,human_18,Predictive modeling,PCA Explained Variance Ratio,Explained Variance Ratio,Error,0,single task
gemma-2-9b-it,4,human_18,Data visualization,Visualization Completeness (number of PCA points displayed),Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,4,human_18,Predictive modeling,Classifier Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,4,human_18,Completion Rate,CR,CR,0.16666666666666666,0.16666666666666666,Completion Rate
gemma-2-9b-it,6,human_18,Predictive modeling,PCA Explained Variance Ratio,Explained Variance Ratio,Error,0,single task
gemma-2-9b-it,6,human_18,Data visualization,Visualization Completeness (number of PCA points displayed),Visualization Completeness,Error,0,single task
gemma-2-9b-it,6,human_18,Predictive modeling,Classifier Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,6,human_18,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,8,human_9,Data cleaning and preprocessing,Missing Value Ratio,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,8,human_9,Data cleaning and preprocessing,Duplicate Rows Removed,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,8,human_9,Data exploration and statistics understand,Summary Statistics Consistency,Data Consistency,Error,0,single task
gemma-2-9b-it,8,human_9,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,8,human_9,Pattern recognition,Pattern Recognition Validity,Pattern Recognition Validity,Error,0,single task
gemma-2-9b-it,8,human_9,Data mining,Clustering Silhouette Score,Silhouette Score,Error,0,single task
gemma-2-9b-it,8,human_9,Completion Rate,CR,CR,0.08333333333333333,0.08333333333333333,Completion Rate
gemma-2-9b-it,4,human_9,Data cleaning and preprocessing,Missing Value Ratio,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,4,human_9,Data cleaning and preprocessing,Duplicate Rows Removed,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,4,human_9,Data exploration and statistics understand,Summary Statistics Consistency,Data Consistency,Error,0,single task
gemma-2-9b-it,4,human_9,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,4,human_9,Pattern recognition,Pattern Recognition Validity,Pattern Recognition Validity,Error,0,single task
gemma-2-9b-it,4,human_9,Data mining,Clustering Silhouette Score,Silhouette Score,Error,0,single task
gemma-2-9b-it,4,human_9,Completion Rate,CR,CR,0.08333333333333333,0.08333333333333333,Completion Rate
gemma-2-9b-it,2,human_9,Data cleaning and preprocessing,Missing Value Ratio,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,2,human_9,Data cleaning and preprocessing,Duplicate Rows Removed,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,2,human_9,Data exploration and statistics understand,Summary Statistics Consistency,Data Consistency,Error,0,single task
gemma-2-9b-it,2,human_9,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,2,human_9,Pattern recognition,Pattern Recognition Validity,Pattern Recognition Validity,Error,0,single task
gemma-2-9b-it,2,human_9,Data mining,Clustering Silhouette Score,Silhouette Score,Error,0,single task
gemma-2-9b-it,2,human_9,Completion Rate,CR,CR,0.08333333333333333,0.08333333333333333,Completion Rate
gemma-2-9b-it,6,human_9,Data cleaning and preprocessing,Missing Value Ratio,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,6,human_9,Data cleaning and preprocessing,Duplicate Rows Removed,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,6,human_9,Data exploration and statistics understand,Summary Statistics Consistency,Data Consistency,Error,0,single task
gemma-2-9b-it,6,human_9,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,6,human_9,Pattern recognition,Pattern Recognition Validity,Pattern Recognition Validity,Error,0,single task
